raw,processed,label
@catatankaqihati @FerdinandHaean3 @jokowi bukan saja presiden dan para menterinya..semua institusi pemerintah turut berjasa mengamankan dan menjalankan PPKM..termasuk kepala daerah-TNI-Polri yang sudah bekerja siang-malam untuk mensukseskan PPKM,presiden menterinya institusi pemerintah turut berjasa mengamankan menjalankan termasuk kepala daerah tni polri bekerja siang malam untuk mensukseskan,2
"Ppkm dine in di kasih waktu 20 menit, klo kita keluar warung terus masuk lagi apakah dapat tambahan waktu 20 menit lagi? 🤔",dine kasih waktu menit keluar warung terus masuk tambahan waktu menit,1
"Hampir 1 bln PPKM berlangsung,
• rakyat makin terpuruk
• aparat dibanyak tempat mlkukan kekerasan &amp; intimidasi
• BST/BLT yg dijanjikan nilainya sangat kecil dan telat

Pdhal sdh masuk di bln ke 17 pandemi di negeri ini...5 bln lagi sdh milad ke-2th🤔

#RejimGagalSegalanya https://t.co/BpKgkMpN6W",bulan berlangsung rakyat terpuruk aparat dibanyak tempat mlkukan kekerasan amp intimidasi bst blt dijanjikan nilainya terlambat masuk bulan pandemi negeri bulan milad tahun,0
"PPKM DARURAT Bukanlah Protokol utk Menghadapi Darurat Kesehatan,
Melainkan utk Menghadapi Darurat Kekuasaan.. #LurahEndGame
#LurahEndGame",darurat protokol untuk menghadapi darurat kesehatan untuk menghadapi darurat kekuasaan,0
"♡ 𝐓𝐈𝐏𝐒 𝐏𝐑𝐎𝐃𝐔𝐊𝐓𝐈𝐅 𝐒𝐄𝐋𝐀𝐌𝐀 𝐃𝐈𝐑𝐔𝐌𝐀𝐇 𝐀𝐉𝐀 ♡

Selama PPKM ngerasa bosen dirumah aja? Kalian bisa melakukan hal-hal berikut yg bisa dilakukan dirumah loh!! #RUBIStayProductive #InspiringRUBI https://t.co/06Inng0bPd",merasa bosan dirumah melakukan berikut dilakukan dirumah loh,2
@Marvfess Moga ppkm kelar yatuhan gue kepo banget sama sepulu cincin ini dari awal muncul,moga kelar yatuhan mau tahu urusan orang banget sepulu cincin awal muncul,1
"@DewiAyuhhh Kok opennya pas ppkm gini, keburu di suruh tutup sama satpol pp 😜😜😜",opennya pas terlanjur suruh tutup satpol pulang pergi,0
"@03__nakula Mempermasalahkan hal yg sbtlnya justru untuk memperjelas, memudahkan masyarakat u melakukan substansi dr istilah abstrak PPKM level 4. Memang ada orang2 yg sll mencari2 hal ecek2 bhkn kalo tdk adapun lalu bikin fantasi/ hoax/kebohongan demi memuaskan rasa kebenciannya kpd Jokowi.",mempermasalahkan sbtlnya untuk memperjelas memudahkan masyarakat melakukan substansi istilah abstrak level orang mencari ecek fantasi isu bohong kebohongan memuaskan rasa kebenciannya jokowi,0
Pemberlakukan Pembatasan Kegiatan Masyarakat ( PPKM ) oleh pengusaha dinilai tidak menghambat kegiatan bisnis terutama untuk kinerja ekspor,pemberlakukan pembatasan kegiatan masyarakat pengusaha dinilai menghambat kegiatan bisnis terutama untuk kinerja ekspor,1
"@CommuterLine Min, ada persyaratan naik KRL dari Jakarta tujuan Bogor dalam masa PPKM untuk keperluan pekerjaan?",min persyaratan naik krl jakarta tujuan bogor masa untuk keperluan pekerjaan,1
"@kompascom Iya pastilah, wong cara menanganinya cuma ganti nama doang, dr psbb,ppkm, ppkm level 4 dll tp ngga ada terobosan cr baru yg sinifikan bs menghambat penyebaran covid, ganti presiden br bener nih negara..#PakdeMudikAja #presidentolol",iya cara menanganinya ganti nama doang psbb level dan lain-lain terobosan cara baru sinifikan menghambat penyebaran covid ganti presiden baru benar negara,0
Kebijakan PPKM Darurat Tak Ganggu Kinerja Ekspor Jatim,kebijakan darurat ganggu kinerja ekspor jatim,1
"@infomalang mhon info min&amp;follower,,penyekatan/penutupan masuk kota malang dari utara(singosari), di karanglo..itu jam brp saja y selama PPKM ini? atau random?suwun,,",mhon informasi min amp follower penyekatan penutupan masuk kota malang utara singosari karanglo jam random suwun,1
Cara menyikapi hoax di masa PPKM level 4 https://t.co/QjckguYq6d,cara menyikapi isu bohong masa level,1
@callmeARAbby Iya ppkm cuma bisa menyengsarakan rakyat kecil,iya menyengsarakan rakyat,0
"Pertanyaan esai bobot nilai 40% ttg pengetahuan umum. 

1. Kepanjangan dari PPKM
2. Hi apakabar Kamu? 
3. Nama Gubernur Aceh t. 2016
4. Berat sama dijinjing (lanjutkan pribahasa tersebut diatas) 
5. Ular berkembang biak dgn cara?
Jelaskan &amp; lengkapi pertanyaan tersebut di atas.",pertanyaan esai bobot nilai pengetahuan umum kepanjangan hai apakabar nama gubernur aceh berat dijinjing lanjutkan pribahasa diatas ular berkembang biak cara jelaskan amp lengkapi pertanyaan atas,1
Hikmah dari uang yang masih nyisa banyak akibat dari PPKM https://t.co/p1Z4oULGo9,hikmah uang nyisa akibat,1
"Ppkm sedikit aneh, adakan dilarang olahraga",aneh adakan dilarang olahraga,0
PPKM keknya nggak ngaruh buat anak rumahan. :',kayaknya berpengaruh anak rumahan,1
Aku saat mengamati penerapan PPKM https://t.co/O56tmus06h,mengamati penerapan,1
"Kapan ppkm udahan, jadwal di bulan Juni Kemaren , jadi ke tunda terus",udahan jadwal bulan juni kemarin jadi tunda terus,0
"Dasco: Mari Kita Dukung Perpanjangan PPKM, Ini Demi Keselamatan Rakyat!
https://t.co/M6pzK2wPvC Satu NusaBangsa Indonesia",dasco mari dukung perpanjangan keselamatan rakyat satu nusabangsa indonesia,2
"Rusaknya Mentalitas Penguasa Sekuler di Masa PPKM

Oleh: Rizki Eka Manurung
(Aktivis Muslimah)
 https://t.co/VB8wmVEVhb",rusaknya mentalitas penguasa sekuler masa rizki eka manurung aktivis muslimah,0
"@decafred1 pernah kesini bareng doi sebelum PPKM, tempatnya bagus tapi doi ku yg jelek, dia selingkuh😢",kesini bareng-bareng doi tempatnya bagus doi ku jelek selingkuh,1
"@jaelanyyy_08 Kan PPKm, jadi di batesin cuma 20 menit aja",jadi batasi menit,1
"@Prambors PPKM diperpanjang tapi tidak dengan kontrak kerja.
Pengeluaran masih konstan tapi tidak dengan pemasukan.",diperpanjang kontrak kerja pengeluaran konstan pemasukan,0
"Katanya aturan PPKM makan di resto maksimal 20 menit, ya? 

Makan 20 menit gak susah kok. Kalo makannya sepiring berdua. Kamu sih, dua piring masih sendirian. 😁😁",katanya aturan makan resto maksimal menit iya makan menit susah makannya sepiring berdua sih dua piring sendirian,1
"Alhamdulillah, semenjak PPKM ga ada ambulance mondar mandir.",alhamdulillah semenjak ambulance mondar mandir,2
Mendukung penerapan PPKM level 4 untuk melindungi kesehatan Rakyat dan  cegah lonjakan COVID-19 https://t.co/P9WnQApsTm,mendukung penerapan level untuk melindungi kesehatan rakyat cegah lonjakan covid,2
"@CNNIndonesia Nama : DR.H Varian Delta (+) S.E, M.pd
Umur  : Beberapa Hari
Jenis  : (BIG FAMILY) Covid 19
TTL     : ? (UNKNOWN)
WN      : ? (UNKNOWN)

Biografi  : ""Aku adalah anak bungsu, aku lahir untuk membuat kacau suatu negara dengan menciptakan PSBB, PPKM, dll.""",nama varian delta umur hari jenis big family covid ttl unknown wn unknown biografi anak bungsu lahir untuk membuat kacau negara menciptakan psbb dan lain-lain,0
"Aku ga berani nanya ke klinik ini kapan bisa mulai kalopun udah diterima magang langsung...... Karena kemaren ngomongnya ppkm dulu, ternyata ppkmnya diperpanjang gatau sampe kapan, ganti nama apa lagi.",berani tanya klinik mulai kalopun diterima magang langsung kemarin mengomongnya ternyata ppkmnya diperpanjang enggak tau ganti nama,0
"Baru sadar pocket-Al Quran gw ngilang.. kemane ya tuh al quran kecil gemes bngt gw bawa kemana2 pas blm ppkm 😂😂

Yaudala saatnya beli baru",baru sadar pocket al quran hilang kemane iya al quran gemas banget bawa kemana pas yaudala beli baru,1
PPKM pagi pagi kangen mybestie https://t.co/wCz73HamQ4,pagi pagi kangen mybestie,1
gw bosen bgd ppkm,bosan banget,0
"@VICE_ID PPKM, usaha &amp; duit nipis, malah jadian 😑",usaha amp duit nipis jadian,0
"@stuckinyoun hayu, kalo main kerumh juga beres ppkm?",hayu main kerumh beres,1
"@AntonTenabang02 PPKM tidak cocok buat yg mayoritas msh dibawah 

#LurahEndGame
#LurahEndGame",cocok mayoritas dibawah,0
@decafred1 PPKM gini buka gk sih?,buka gak sih,1
"Pagi, dengan PPKM yang masih berlanjut dan angka-angka korban pandemi yang masih melaju, juga segala tingkah kekonyolan dan kelucuan yang lahir bukan dari para pelawak.",pagi berlanjut angka angka korban pandemi melaju tingkah kekonyolan kelucuan lahir pelawak,0
"Dampak psbb,lockdown,ppkm untuk kalian apa sih? Dan share cara menghadapi/survive kalian selama ini🙏",dampak psbb lockdown untuk sih share cara menghadapi survive,1
"Jadi para pekerja/buruh di sektor industri barang konsumsi, perdagangan &amp; jasa, transportasi, aneka industri, properti dan real estate yg gajinya Rp3,5 juta di bawah akan mendapatkan bantuan subsidi upah Rp 1juta selama PPKM ini! InsyaaAllah dapur tetap ngebul! https://t.co/C60mGlTWPx",jadi pekerja buruh sektor industri barang konsumsi perdagangan amp jasa transportasi aneka industri properti real estate gajinya rp juta bawah mendapatkan bantuan subsidi upah rp juta insyallah dapur tetap ngebul,2
"Kamis terakhir di bulan Juli,
Tersenyum manis di pagi hari.
Ada kabar gembira,
Selamat Pagi Indonesia.

🔊 Untuk masyarakat yg berada di wilayah PPKM level 3 dan 4, Pemerintah melalui @KemnakerRI akan memberikan bantuan subsidi upah/gaji 🤩 https://t.co/Oudz5EIB5g",kamis terakhir bulan juli tersenyum manis pagi hari kabar gembira selamat pagi indonesia untuk masyarakat berada wilayah level pemerintah memberikan bantuan subsidi upah gaji,2
@cilachia itu yg lg rame adain birthday party pas ppkm,ramai mengadakan birthday party pas,1
"@KuliDollarEuro1 Wkwkwkwkwkwkwk stresss gara"" pPkM",wkwkwkwkwkwkwk stres gara,0
"#RedamPandemiJagaNKRI 
Yuk taati PPKM di daerahmu. 
PPKM diberlakukan semata2 tuk menyelamatkanmu dan keluargamu.
Jangan pernah abaikan prokes https://t.co/xtQkPNUYyG",yuk taati daerahmu diberlakukan semata untuk menyelamatkanmu keluargamu abaikan prokes,2
"@indomyfess Tp kan ppkm,gk boleh berkerumun😌",gak berkerumun,1
"PPKM terbukti menekan angka Covid yg signifikan. Mari tetap patuhi PPKM yg telah di perpanjangan hingga 2 Agustus nanti, Semoga Indonesia kita lekas pulih seperti sediakala. 

#RedamPandemiJagaNKRI https://t.co/dXfwoEHKoY",terbukti menekan angka covid signifikan mari tetap patuhi perpanjangan agustus semoga indonesia lekas pulih sediakala,2
"#RedamPandemiJagaNKRI
Mari tuips bersama kita trs usaha pemerintah dlm penanganan Covid19. Jgn lupa untuk taat prokes n ikut vaksinasi jika mendapat kesempatan. Dibutuhkan kerjasama n disiplin Masyarakat agar PPKM Level 4 ini sukses n berhasil menekan penyebaran Covid19 🙏 https://t.co/Td1SG7MvhF",mari tuips terus usaha pemerintah penanganan covid lupa untuk taat prokes ikut vaksinasi mendapat kesempatan dibutuhkan kerjasama disiplin masyarakat level sukses berhasil menekan penyebaran covid,2
"#RedamPandemiJagaNKRI
Mari jadi warganegara yg taat aturan. Stop untuk menghasut ato sebar hoax tentang Pandemi Covid19. Saatny bersatu bantu Indonesia melawan Covid19. Yuk taat aturan PPKM, disiplin Prokes serta ikut vaksinasi. 

Save Indonesia berarti save kamu juga loh! https://t.co/ubGNPUR7oY",mari jadi warganegara taat aturan stop untuk menghasut sebar isu bohong pandemi covid saatny bersatu bantu indonesia melawan covid yuk taat aturan disiplin prokes ikut vaksinasi save indonesia berarti save loh,2
"Dukung PPKM LV4, walau berat keputusan ini harus di ambil, untuk menekan penyebaran Covit, walau pahit kita harus lakukan, demi kesehatan rakyat 

#RedamPandemiJagaNKRI https://t.co/4K3FCMX7U4",dukung lv berat keputusan ambil untuk menekan penyebaran covit pahit lakukan kesehatan rakyat,2
@pandemictalksID ppkm luar jawa dibikin lebih longgar oleh pemda… daerah zona merah masih ada yg sekolah tatap muka dg alasan desa/kelurahan masih zona hijau dalam kriteria ppkm mikro.,luar jawa dibikin longgar pemerintah daerah daerah zona merah sekolah tatap muka alasan desa kelurahan zona hijau kriteria mikro,1
"Mari kita dukung program pemerintah yang memperpanjang PPKM level 4 demi keselamatan bersama dan wajib memakai ProKes ya.

#RedamPandemiJagaNKRI https://t.co/p9dxMZsouu",mari dukung program pemerintah memperpanjang level keselamatan wajib memakai prokes iya,2
"Kelanjutan PPKM menjadi level 4 tentu saja utk menekan angka kematian akibat tersuspend wabah kopid-19....

Kita ingin wabah ini berahkir...tdk ada lagi korban"" berikutnya...

Mari kita : #RedamPandemiJagaNKRI 

Kita akan menang sobat...yakin dan optimis... https://t.co/2ovoxLkr9M",kelanjutan menjadi level untuk menekan angka kematian akibat tersuspend wabah kopid wabah berahkir korban berikutnya mari menang sobat yakin optimis,2
"Assalamualaikum wr wb
Met pagi warga TL met beraktivitas tetap disipilin prokes, taati PPKM, dg Semangat MERAH PUTIH✊✊✊ https://t.co/8Fyk30EyRF",menjadi seseorang alamualaikum wr wb selamat pagi warga timeline selamat beraktivitas tetap disipilin prokes taati semangat merah putih,2
"Penerapan PPKM level 4 tentunya sudah melalui banyak pertimbangan. Sukses kan !!

#RedamPandemiJagaNKRI https://t.co/BbIsu6Ut3C",penerapan level pertimbangan sukses,2
"#RedamPandemiJagaNKRI

Dukung perpanjangan PPKM level 4 untuk menurunkan kasus Kovid -19 https://t.co/akZ47x7Kkj",dukung perpanjangan level untuk menurunkan kasus kovid,2
"#RedamPandemiJagaNKRI

Dukung terus pemerintah perpanjang PPKM level 4 https://t.co/w0DgQqCbTE",dukung terus pemerintah perpanjang level,2
"Mungkin, jika ada seseorang bertanya pada Hassan al bashri pada saat ini begini, ""ya imam, kami punya persoalan ppkm dll yang tidak kunjung selesai"" jawaban beliau adalah ""istighfar""",bertanya tertawa an al bashri iya imam punya persoalan dan lain-lain kunjung selesai jawaban beliau istighfar,1
"@Julharry @muannas_alaidid @DivHumas_Polri Selalu bikin kluster baru adalh pengacau .
Kluster lebaran sdh panen n blm kelar2.
Kluster demo ppkm dibandung blm dipanen.
Mau bikin kluster lg hari ini...kpn indo berhenti panen??
Jgn mimpi lh covid akn turun",kluster baru adalh pengacau kluster lebaran panen kelar kluster demo dibandung dipanen kluster hari indonesia berhenti panen mimpi covid turun,0
pgn gue tonjok”in gatau lg ppkm apa https://t.co/TaoYNzk9Cg,pengen tonjok enggak tau,0
"@PT_Transjakarta @AstrapayID Min, PPKM sampai kapan ya?",min iya,1
"Yg gk paham, knp demo di lakukan yg rencnnya hari ini??
Knp gk pas waktu selsai diumumkan Bpk Jokowi tgl 21 Juli kmern klo di perpanjang sd 25 Juli'21? Spontan kyk mang2 ojol.
Padhal bsk sdh hari terakhir perpanjangn PPKM. Mau bikin klaster baru?! Smg otak demo ini ditndk tegas.",gak paham demo lakukan rencnnya hari gak pas waktu selsai diumumkan bapak jokowi tanggal juli kmern perpanjang sd juli spontan kayak ojol padhal besok hari terakhir perpanjangn klaster baru semoga otak demo ditndk tegas,0
@Andiarief__ PPKM sudah gagal total krn disemua negara cuman di negara kita yg alergi dgn lockdown yg alasan sebenarnya adlh ngak ada duit soalnya habis buat infrastruktur yg lbh sarat dgn nafsu pencitraan agar dikenang sbg pemimpin yg kerja2 kerja namun tak pernah berpikir hasilnya ya ambyar,gagal total disemua negara negara alergi lockdown alasan nggak duit soalnya habis infrastruktur sarat nafsu pencitraan dikenang pemimpin kerja kerja berpikir hasilnya iya ambyar,0
"@woIfbbit kamu wfh ada yg di kerjain , tetep di gajih ... lah aku ?? 😌 toko tutup selama ppkm 🤧🤧",wfh kerjain tetap gajih toko tutup,0
@meveisz mungkin kuotanya tbtb abis pas mau beli gabisa karna ppkm,kuotanya tiba-tiba habis pas beli tidak bisa,0
"@kompascom Inilah indonesia, kasus awal kn korban pmukulan mslh PPKM nha sllu si lawan mncari² ksalahan musuh yg laen hahahaha bak anak kecil saling balas membalas😅",indonesia kasus awal korban pmukulan masalah nya sih lawan mncari ksalahan musuh hahahaha bak anak balas membalas,0
"@GOAL_ID Gak usah mikir tropi Son . Penting perpanjang kontrak dapet duit, yaaa lagi kondisi ppkm gini susah cari kerja . Gud dil 😌",perlu mikir tropi son penting perpanjang kontrak duit iya kondisi susah cari kerja gud dil,0
"Ga mampu bikin sejahtera rakyat, bisanya buat aturan PPKM tapi rakyat ga dikasi makan.... mending

#PakdeMundurSaja",sejahtera rakyat bisanya aturan rakyat dikasi makan lebih baik,0
"@bagiwang @albert_kristian @FathanPlayz1 @invsbleuser @ainunnajib kwkwkkw..lockdown bekasi aja deh..mampus rakyatnya bekasi yg cuman seumit, tau arti lockdown gak??melarang apapun masuk, loe mau makan apa tong??🤣🤣🤣,baru PPKM aja dah guling2 bilang gak makan🤣🤣",kwkwkkw lockdown bekasi deh mampus rakyatnya bekasi seumit tahu arti lockdown melarang apapun masuk makan tong baru guling bilang makan,0
"Wah manfaatin waktu luang selama PPKM buat berkarya yuk... ikut Lomba Penulisan Cerpen BPJS Kesehatan ajah guysss

https://t.co/IA7vKKb8bX

 #BPJSKesehatan
#BPJSMelayani #GotongRoyongSemuaTertolong #JKNHadirUntukRakyat https://t.co/1b4dFjcm0p",manfaatin waktu luang berkarya yuk ikut lomba penulisan cerpen bpjs kesehatan teman-teman,2
"@taufiq_agsa @angga_fzn Nah, ini yg menjadi problem di negara kita, penanganan covid terkesan tidak berbasis pada kemanusiaan. Banyak pakar ahli yg menyayangkan ini. Seperti PPKM yg sungguh mengecewakan dll.",menjadi masalah negara penanganan covid terkesan berbasis kemanusiaan pakar ahli menyayangkan sungguh mengecewakan dan lain-lain,0
"PERNYATAAN DUA KAKI. |

Prof, demo itu pasti berkerumun sambil teriak-teriak &amp; memaki, seharusnya tdk mengeluarkan pernyataan seperti ini karena sama halnya dgn memberi angin segar pada pendemo.

Saya paham soal hak konstitusi, tapi apa maknanya PPKM diterapkan.

@mohmahfudmd 
📌 https://t.co/eR7zTKHmyG",pernyataan dua kaki prof demo berkerumun teriak teriak amp memaki mengeluarkan pernyataan halnya memberi angin segar pendemo paham soal hak konstitusi maknanya diterapkan,0
@IrutPagut Lockdown aja lah sekalian ppkm psbb g ada perubahan virusnya tambah ningkat coba deh lokcdown d coba dong lokcdown,lockdown psbb perubahan virusnya tambah ningkat coba deh lokcdown coba lokcdown,0
"Mau tanya,,,

Kebaikan apa yg di dapat dr ppkm yg di perpanjang????

Tolong yg mendukung ppkm termasuk kiyai,jawab pertanyaan saya",tanya kebaikan perpanjang tolong mendukung termasuk kiyai jawab pertanyaan,0
"@democrazymedia @Syifazzzzzzz Gmn Bisa gembira,main gak bisa,,yg mo dimakan susah akibat PPKM",gimana gembira main dimakan susah akibat,0
"@Krisbiy43518284 @SempakBolon9 @cool_mamble @Jogja_Sex_Art @buatyanglain @PromoteAbdul @Noname289595sky Amin ,semoga ppkm berkhir besok🤗🙏",amin semoga berkhir besok,1
@Xavier90245159 @BloonGebuk @opelFNZ @duckconfit_ @idnkeras Ppkm : pelan pelan kamu masukin,pelan pelan masukkan,1
"@FaU31863657 @kompascom Kita di Sumatera ga separah kasus di Jawa yg RS2 nya hrs buat RS Darurat, Ruangan penuh, Oksigen susah didapat, sakit susah berobat. Vaksin dan prokes,spy kasus covid19 menurun,PPKM cepat dilonggarkan dan kita beraktivitas seperti biasa https://t.co/uvZ281pfOO",sumatera separah kasus jawa rs nya rs darurat ruangan penuh oksigen susah didapat sakit susah berobat vaksin prokes kasus covid menurun cepat dilonggarkan beraktivitas,1
