,Unnamed: 0,raw,processed,label,predict
480,3496,"PPKM Darurat demi keselamatan nasional.

Yuk #PatuhiAturanPPKMDarurat https://t.co/UTlntAtulj",ppkm darurat demi keselamatan nasional yuk,2,2
481,3810,apa saja ppkm darurat jawa bali,apa saja ppkm darurat jawa bali,1,1
482,473,"@adindakiran Kayaknya laporan Q2 ya sebelum ppkm. Jadi dari yg tadinya minus, sempat tumbuh.. kelihatan tinggi deh naiknya😁",sepertinya laporan iya sebelum ppkm jadi dari yang tadinya minus sempat tumbuh kelihatan tinggi deh naiknya,1,1
483,204,"1. Junior: Bang, kalau di perusahaan karyawan ditanya kenapa tetap masuk kantor walaupun PPKM darurat, apa alasannya bang?

Senior: karena diperintah masuk oleh perusahaan.

Junior:  kalau pengacara tetap bersidang ke pengadilan di masa PPKM Darurat, apa alasannya bang?",junior mas kalau di perusahaan karyawan ditanya kenapa tetap masuk kantor walaupun ppkm darurat apa alasannya mas senior karena diperintah masuk oleh perusahaan junior kalau pengacara tetap bersidang ke pengadilan di masa ppkm darurat apa alasannya mas,1,1
484,1823,@DkiSantoso @jokowi Utamakan ppkm dan prokes..,utamakan ppkm dan prokes,2,2
485,893,Patuhi PPKM untuk kebaikan bersama. https://t.co/amsY2fKWZu,patuhi ppkm untuk kebaikan bersama,2,2
486,3177,@its_leeaa ppkm bisa nambah tabungan 😆,ppkm bisa bertambah tabungan,2,2
487,1319,Patuhi PPKM untuk kebaikan bersama. https://t.co/ddpYiEODhn,patuhi ppkm untuk kebaikan bersama,2,2
488,2431,"Ini orang"" nganggur pada instastory kesel sama ppkm diperpanjang napa dah?",ini orang tidak punya pekerjaan pada instastory kesal sama ppkm diperpanjang kenapa sudah,0,0
489,1802,"Kalau tidak punya usulan lain yg lbh efektif... patuhi saja PPKM.

#PPKMSuksesKendalikanPandemi https://t.co/KkAx3wtTSO",kalau tidak punya usulan lain yang lebih efektif patuhi saja ppkm,2,0
490,3585,@B0c4hkeling Dukung pelaksanaan PPKM darurat,dukung pelaksanaan ppkm darurat,2,2
491,440,ppkm diperpanjang sampai bigbang cb🙂,ppkm diperpanjang sampai bigbang coba,1,1
492,3556,@raja_bukan @susipudjiastuti @HMuhendra Lha mau karantina wilayah!? .... Orang PPKM aja sudah demo besar-besaran .... Yang penting itu taat prokes untuk mencegah penularan 👌,lah mau karantina wilayah orang ppkm saja sudah demo besar besaran yang penting itu taat prokes untuk mencegah penularan,2,0
493,490,Ppkm dah selesai kan ya ga di perpanjang lagi kan,ppkm sudah selesai kan iya tidak di perpanjang lagi kan,1,1
494,2616,"@ajunicecream @schfess Nnti aku coba deh, lgi ppkm kan ga boleh ke luar provinsi ya",nanti saya coba deh lagi ppkm kan tidak boleh ke luar provinsi iya,1,1
495,1505,"UU mengatur menyatakan pendapat dimuka umum perlu pemberitahuan kpd Polisi, bkn ijin, itu betul. Namun krn saat ini situasi PPKM dan adanya larangan berkerumun mk demo itu tdk blh tanpa ijin.

Harusnya DR Hukum paham Lex specialis derogat legi generali.

 https://t.co/h5pLq6gRnU",uu mengatur menyatakan pendapat dimuka umum perlu pemberitahuan kepada polisi bukan ijin itu betul namun karena saat ini situasi ppkm dan adanya larangan berkerumun maka demo itu tidak boleh tanpa ijin harusnya dari hukum paham lex specialis derogat legi generali,1,0
496,485,covid dan ppkm ini sebenarnya mengajarkan kita untuk tidak boros di hari kemaren! Biar bisa ada simpanan ketika kita tidak bekerja dan lagi di fase susah cari uang. hanya saja orang orang tidak menyadarinya,covid dan ppkm ini sebenarnya mengajarkan kita untuk tidak boros di hari kemarin supaya bisa ada simpanan ketika kita tidak bekerja dan lagi di fase susah cari uang hanya saja orang orang tidak menyadarinya,2,0
497,31,@ustadchen Bukan PPKM tapi karantina wilayah,bukan ppkm tapi karantina wilayah,1,0
498,1561,"Keknya cuma rafathar yang gak mikirin besok makan apa selama PPKM diperpanjang, iya gak si? @FamilyRANS_FC",kayaknya cuma rafathar yang enggak memikirkan besok makan apa selama ppkm diperpanjang iya enggak sih,1,1
499,1861,@loeysites ppkm level 4 sampe tgl 9,ppkm level sampai tanggal,1,1
500,775,@republikaonline pst berhasil pak..panjangkan terus ppkm..dengan begitu yg miskin akan mati kelaparan ..stlh mati kan berkurang yg miskin di mari..ya kan?,pasti berhasil pak panjangkan terus ppkm dengan begitu yang miskin akan mati kelaparan setelah mati kan berkurang yang miskin di mari iya kan,0,0
501,2555,"Masa pandemi ppkm lg, rakyat ditekan tka china masuk... kami yg mau balik lg kerja ke jepang ga bisa bisa, kenapa tka china bisa masuk indo dg mudah pak @jokowi keadilan seperti apa yang engkau tegakkan? Yg kaya ga kerja masih bayaran, gimana kami rakyat miskin ga kerja ga bs mkn",masa pandemi ppkm lagi rakyat ditekan tka china masuk kami yang mau balik lagi kerja ke jepang tidak bisa bisa kenapa tka china bisa masuk indonesia dengan mudah pak keadilan seperti apa yang engkau tegakkan yang kayak tidak kerja masih bayaran bagaimana kami rakyat miskin tidak kerja tidak bisa makin,0,0
502,2695,@CommuterLine @JalurSerpong Sampai kapannya gak ada ya? Apa mengikuti ppkm gitu,sampai kapannya enggak ada iya apa mengikuti ppkm begitu,1,1
503,2637,"#PatuhProkesHargaMati

Dukung perpanjangan PPKM darurat Level 4 https://t.co/FjgcoaartM",dukung perpanjangan ppkm darurat level,2,2
504,3188,"Mematuhi aturan ini sama dgn kita menjaga lingkungan dan orang2 terdekat kita. Ayo terus kita taat PPKM level 4 ini agar kita bisa terlepas dari pandemi cvd19.🙏
#TetapWaspadaCovidMasihAda https://t.co/1AO8dSkstx",mematuhi aturan ini sama dengan kita menjaga lingkungan dan orang terdekat kita ayo terus kita taat ppkm level ini agar kita bisa terlepas dari pandemi cvd,2,2
505,1118,"A/ @LuhutBPanjaitan Ysh. Mari sempurnakan SOP PPKM berkeadilan: (1) Semua WNI yg punya gaji baik ASN maupun swasta yg bukan sektor Esensial dilarang keluar rumah (2) Pekerja harian boleh bekerja dg Prokes ketat, pemerintah bantu masker dan hand sanitizer, libatkan RT/RW mengawasi",ya mari sempurnakan sop ppkm berkeadilan semua wni yang punya gaji baik asn maupun swasta yang bukan sektor esensial dilarang keluar rumah pekerja harian boleh bekerja dengan prokes ketat pemerintah bantu masker dan hand sanitizer libatkan rw mengawasi,2,2
506,1868,"#PPKMVaksinasiSaveNKRI
Pemerintah tlh memutuskan u/ menerapkan PPKM Darurat selama 3-20 Juli 2021 sebagai upaya menekan lonjakan kasus positif Kovid-19 yg terjadi akhir2 ini. Mari bersatu, saling peduli n saling bantu. Dgn bergotong royong, kita bisa mengakhiri pandemi ini 🙏😷 https://t.co/M1rW1Md4xp",pemerintah tlh memutuskan menerapkan ppkm darurat selama juli sebagai upaya menekan lonjakan kasus positif kovid yang terjadi akhir ini mari bersatu saling peduli saling bantu dengan bergotong royong kita bisa mengakhiri pandemi ini,2,2
507,96,"@Mels1718 Klo tiba2 keluar keputusan PPKM, berarti semua online pulang lah?",kalau tiba keluar keputusan ppkm berarti semua onlen pulang lah,1,0
508,2927,@BgsJlam PPKM mas.,ppkm mas,1,1
509,455,"@OfficialiNewsTV Memblokir KTP dg menyita??? Ada2 saja. KTP itu kan dokumen negara yg diberikan ke penduduk sebagai identitas WNI. Klu ini terjadi ini namanya pelanggaran hak kewarga negaraan. Apakah ada di dlm KUHP? Klu melanggar PPKM mengacu saja ke peraturan yg mengaturnya, tdk meng ada2.",memblokir ktp dengan menyita ada saja ktp itu kan dokumen negara yang diberikan ke penduduk sebagai identitas wni kalau ini terjadi ini namanya pelanggaran hak kewarga negaraan apakah ada di dalam kuhp kalau melanggar ppkm mengacu saja ke peraturan yang mengaturnya tidak meng ada,0,1
510,2926,"Jogging pertama selam PPKM, di sekitar kosan aja. Pagi-pagi mumpung sepi. Lumayan tipis-tipis. Happy weekend guys. https://t.co/vuam2TTT0q",jogging pertama selam ppkm di sekitar kosan saja pagi pagi selagi sepi lumayan tipis tipis bahagia weekend teman-teman,2,1
511,3712,... dulu pas nggk PPKM mau main ke rumah dia berdua/bertiga kaya tinggal ngesot gausah ijin emak bapak dlu. https://t.co/Acay1S6WFJ,dulu pas enggak ppkm mau main ke rumah dia berdua bertiga kayak tinggal ngesot tidak usah ijin emak bapak dulu,1,0
512,3129,"g jdi ketemu dah kan, gmana lagi. ada ppkm. let's make many memories after ppkm :)",jadi ketemu sudah kan bagaimana lagi ada ppkm let memakai many memories setelah ppkm,1,1
513,2109,Pengumuman PPKM kaya beli diwarung aja dah sasetan,pengumuman ppkm kayak beli diwarung saja sudah sasetan,1,1
514,2744,"semenjak ada Sicepat, JNT jadi lama ya? apa karena efek PPKM atau apa ya...",semenjak ada sicepat jnt jadi lama iya apa karena efek ppkm atau apa iya,1,1
515,691,@Fajar_Mula @geloraco Ppkm aturan tegas hanya bt rakyat kcl g berlaku bt org kaya n' para aparatnya,ppkm aturan tegas hanya buat rakyat kcl berlaku buat orang kayak para aparatnya,0,0
516,1415,"Abis shubuhan rebahan &amp; tarik selimut lagi emang paling enak
Kapan lagi klo gak pas PPKM?",habis shubuhan rebahan amp tarik selimut lagi memang paling enak kapan lagi kalau enggak pas ppkm,2,1
517,3385,"@tidaksemampai Gede gengsi kali, atoga takut amplopnya dulu gabalik.
Jujur malah enak nikah pas ppkm, ga habis biaya banyak 🤭",gede gengsi kali atoga takut amplopnya dulu gabalik jujur bahkan enak nikah pas ppkm tidak habis biaya banyak,2,0
518,438,Patuhi PPKM untuk kebaikan bersama. https://t.co/qxZq2kXT8d,patuhi ppkm untuk kebaikan bersama,2,2
519,3257,"Pagi, dengan PPKM yang masih berlanjut dan angka-angka korban pandemi yang masih melaju, juga segala tingkah kekonyolan dan kelucuan yang lahir bukan dari para pelawak.",pagi dengan ppkm yang masih berlanjut dan angka angka korban pandemi yang masih melaju juga segala tingkah kekonyolan dan kelucuan yang lahir bukan dari para pelawak,0,2
520,1790,"ANIES AKHIRNYA MARAH❗

Tapi sayang salah kantor. Karena yang didatangi adalah Kantor asuransi. Dimana perusaan ini adalah perusahaan esensial yang boleh tetap buka meski PPKM. Ini sesuai dengan Instruksi Mendagri No. 15 tahun 2021.
🙈🙈🙈🙈🙈🙈🙈 https://t.co/eGTaGvSr5A",anies akhirnya marah tapi sayang salah kantor karena yang didatangi adalah kantor asuransi dimana perusaan ini adalah perusahaan esensial yang boleh tetap buka meski ppkm ini sesuai dengan instruksi mendagri no tahun,0,0
521,3621,Smoga Ppkm nya udahan,semoga ppkm nya udahan,1,1
522,2268,Ibadah bisa dilakukan dirumah. PPKM Rakyat sehat https://t.co/ZmLTcO5ZJM,ibadah bisa dilakukan dirumah ppkm rakyat sehat,2,2
523,182,@maspiyuaja PPKM =Pembatasan Pergerakan  Kekuatan Mahasiswa,ppkm pembatasan pergerakan kekuatan mahasiswa,0,1
524,2718,"@e100ss Curcol' saya taat ppkm berharap pademi ini cepet selesai, agar saya bisa kerja lagi (eo), rasanya ingin menangis melihat orang2 yg seenaknya melanggar ppkm, prokes, dll. Tolong saudara setanah air, ayo kita kompak agar pademi ini cepat selesei.",curahan hati colongan saya taat ppkm berharap pademi ini cepat selesai agar saya bisa kerja lagi eo rasanya ingin menangis melihat orang yang seenaknya melanggar ppkm prokes dan lain-lain tolong saudara setanah air ayo kita kompak agar pademi ini cepat selesei,2,2
525,605,"Masker yg harusnya jadi kesadaran sendiri aja banyak yg lalai.
Kecuali org² yg emang gak mampu beli masker.
Lalu kasus melonjak tinggi, pemerintah nyuruh ppkm tapi gak mikir juga dampaknya ke rakyat kecil.

Mungkin emg sama² salah juga disini.",masker yang harusnya jadi kesadaran sendiri saja banyak yang lalai kecuali orang yang memang enggak mampu beli masker lalu kasus melonjak tinggi pemerintah nyuruh ppkm tapi enggak mikir juga dampaknya ke rakyat kecil mungkin memang sama salah juga disini,0,0
526,1911,"#TolongPatuhiAturanPPKM

Sudah waktunya negara tegakjan hukum bagi pelanggar PPKM Darurat. PPKM daeurat dbuat utk tekan lonjakan kopit. Bantu para nakes dengan patuhi prokes dn ikut vaksin. Yuk bersama kita bs lewati krisis ini https://t.co/uUbnqE8qvx",sudah waktunya negara tegakjan hukum bagi pelanggar ppkm darurat ppkm daeurat dibuat untuk tekan lonjakan kopit bantu para tenaga kesehatan dengan patuhi prokes dan ikut vaksin yuk bersama kita bisa lewati krisis ini,2,2
527,2162,Selamat pagi ppkm terakhirrr :v,selamat pagi ppkm terakhir,1,1
528,3572,"Dukung Papua sebagian tuan rumah pelaksanaan PON XX Papua 2021

PPKM Atasi Covid https://t.co/iYV5vkY3pf",dukung papua sebagian tuan rumah pelaksanaan pon xx papua ppkm atasi covid,2,2
529,2749,@ssnbae Ih iyasih... Seblak juga gak jualan pas malem ppkm? :(,ih iyasih seblak juga enggak jualan pas malam ppkm,0,1
530,3658,PPKM tapi mas bayu masih masuk terus. gurunya pun disuruh tetap masuk. katanya kalau gak masuk sekolahnya rugi dan ga bisa gaji guru gurunya :'),ppkm tapi mas bayu masih masuk terus gurunya pun disuruh tetap masuk katanya kalau enggak masuk sekolahnya rugi dan tidak bisa gaji guru gurunya,0,0
531,1205,Taati Prokes dan PPKM Tekan Penyebaran Covid-19 https://t.co/UFyapLJPwE,taati prokes dan ppkm tekan penyebaran covid,2,2
532,1596,Ternyata PPKM bisa diplesetkan dengan definisi yang banyak dan menghibur ya 😀,ternyata ppkm bisa diplesetkan dengan definisi yang banyak dan menghibur iya,2,2
533,1619,@deskkkkkk_ @Ambn_exe lg ppkm ._.,lagi ppkm,1,1
534,3815,"#TolongPatuhiAturanPPKM Darurat, dan gw yakin dgn PPKM darurat lonjakan pnularan bs dtekan. Atuhi saja prokesny! https://t.co/0OjrMIsuYA",darurat dan aku yakin dengan ppkm darurat lonjakan pnularan bisa dtekan atuhi saja prokesny,2,2
535,2372,"ppkm.

pengen pacarin kim mingyu https://t.co/eqLmpLmcko",ppkm mau pacarin kim mingyu,1,1
536,2221,"@annisapepita @cilokkopma @AREAJULID Ya ampun dek, bahasanya kasar dan jorok sekali ya. Ngefans boleh, ya tapi dilihat juga dong. Salah loh dia, lagi ppkm gini ngadain pesta dengan prokes yang gak dipatuhi.",iya ampun adik bahasanya kasar dan jorok sekali iya fan boleh iya tapi dilihat juga dong salah loh dia lagi ppkm begini mengadakan pesta dengan prokes yang enggak dipatuhi,0,1
537,1308,abis ppkm jogja yuu,habis ppkm jogja yuk,1,1
538,1729,"Gubernur Khofifah menuturkan, Pemprov Jatim berupaya maksimal untuk meringankan beban masyarakat selama penerapan PPKM di tengah pandemi Covid-19",gubernur khofifah menuturkan pemprov jatim berupaya maksimal untuk meringankan beban masyarakat selama penerapan ppkm di tengah pandemi covid,2,2
539,90,"Sebagai warga negara yang baik kita harus mendukung kebijakan pemerintah tentang PPKM Darurat karena kita sama-sama tidak mau korban sakit dan meninggal dunia gara-gara COVID-19 ini terus bertambah.
#TolongPatuhiAturanPPKM https://t.co/4jMvDrOawi",sebagai warga negara yang baik kita harus mendukung kebijakan pemerintah tentang ppkm darurat karena kita sama sama tidak mau korban sakit dan meninggal dunia gara gara covid ini terus bertambah,2,2
540,1564,Ini ppkm diperpanjang?,ini ppkm diperpanjang,1,1
541,3111,"@strwberriescgrt Masih PPKM, jadi tahan dulu ya na",masih ppkm jadi tahan dulu iya nya,1,1
542,1485,"@RachlanNashidik Silahkan lockdown seluruh kantor Demokrat kl benar serius soal manfaat lockdown, kl berhasil di Demokrat, bisa dipertimbangkan ppkm level 1.😌",silakan lockdown seluruh kantor demokrat kalo benar serius soal manfaat lockdown kalo berhasil di demokrat bisa dipertimbangkan ppkm level,0,0
543,1045,Trima kasih pak jokowi..buat ppkm nya..sehat sehat slalu PRESIDENKU...,terima kasih kasih pak jokowi buat ppkm nya sehat sehat selalu presidenku,2,2
544,2759,Semoga jadi😭aku lagi setres banget mau staycasion tapi ppkm,semoga jadi saya lagi setres banget mau staycasion tapi ppkm,0,1
545,1357,ppkm terus kapan pelajaran sosiologi sama mtknya,ppkm terus kapan pelajaran sosiologi sama mtknya,1,0
546,1971,PPKM untuk bersama 3 pilar penanganan #PilarTanganiCovid #COVID19 @lawancovid19_id https://t.co/PzGWYv96NL #SemangatSalingBantu https://t.co/3H8dkyNFWl,ppkm untuk bersama pilar penanganan,2,2
547,806,@AliBej0 Perpanjangan PPKM sdh di pertimbangkan,perpanjangan ppkm sudah di pertimbangkan,2,1
548,1053,"@luv_yuuuu ntr abis PPKM ya, bilangin ke mama",entar habis ppkm iya bilang ke ibu,1,1
549,871,"Ini skk kedinasan ga mau diundur ya? Minggu ini sibuk bgt ospek, tgl 1 minggu doang buat nyiapin kebugaran 😭 tolong dong pak, tgl 9 jg kan masih ppkm 😭😭
🌸🦁",ini skk kedinasan tidak mau diundur iya minggu ini sibuk banget ospek tanggal minggu doang buat mempersiapkan kebugaran tolong dong pak tanggal juga kan masih ppkm,0,1
550,1813,"Ayolah Gaes..... Mau sampai berapa lagi corona ini menyiksa kita ?
Mau berapa banyak lagi saudara/i kita yang jadi korban keganasan corona Blakasadut ini ?

Oleh sebab itu #StopBebalPatuhiAturanPPKM ,PPKM tidak akan berarti apa² tanpa peran serta kita semua. https://t.co/b0GulHoBZG",ayolah guys mau sampai berapa lagi corona ini menyiksa kita mau berapa banyak lagi saudara kita yang jadi korban keganasan corona blakasadut ini oleh sebab itu ppkm tidak akan berarti apa tanpa peran serta kita semua,2,1
551,2782,"@angedespoir5 Sama sama 1 partai yang 1 minta lockdown ke pemerintah yg lain dukung demo ppkm , partai edan",sama sama partai yang meminta lockdown ke pemerintah yang lain dukung demo ppkm partai edan,0,0
552,1822,"@jokowi Ppkm anak istri gk makan 
Enak yah jadi presiden
Cuma ngomong doang",ppkm anak istri gak makan enak ya jadi presiden cuma bicara doang,0,0
553,628,"@MPrimasatya @FaldoMaldini @abdulbf hiburan lucu"" dr orang yg dpt gaji dr APBN, sdikit ngurangin rs suntuk dirumah krn PPKM..",hiburan lucu dari orang yang dapat gaji dari apbn sdikit ngurangin rs suntuk dirumah karena ppkm,2,0
554,329,"Kita tidak boleh kalah oleh covid-19, harus bersama-sama melawan covit 19 dengan tetap patuhi protokol kesehatan dan anjuran pemerintah selama pemberlakuan ppkm level 4 di masa Pandemi.

kita tidak boleh lengah kita tidak boleh kalah kita harus terbebas dari covid 19...!! https://t.co/TUAjNXYagQ",kita tidak boleh kalah oleh covid harus bersama sama melawan covit dengan tetap patuhi protokol kesehatan dan anjuran pemerintah selama pemberlakuan ppkm level di masa pandemi kita tidak boleh lengah kita tidak boleh kalah kita harus terbebas dari covid,2,2
555,754,@sseagullls gasss abis ppkm 9 agustus tapi main dirumah jangan keluar keluar yuuu kai @dionybae tapi kalian boleh gaa main????,gas habis ppkm agustus tapi main dirumah jangan keluar keluar yuk kai tapi kalian boleh enggak main,1,1
